,exchange,tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,EPS,RSI,label
813,DUOT,NASDAQ,2.737445997280401,0.3563504884888382,0.7478778049860372,0.096752666,0.1522452421210565,12393,-1.2,42.37735341288714,0
814,DWAC,NASDAQ,1.8333412007191965,0.1751216288969879,0.92518339,0.1096147953197189,0.3832467510863431,267622,-0.42,49.01382213810955,0
815,DWACU,NASDAQ,2.063389288639032,0.1866898414039406,0.6699436191467542,0.091099153,0.2603202851093342,525,-0.14,61.83250577,0
816,DWSN,NASDAQ,0.058751876,0.049497028,0.5698649145290422,0.083839228,0.8351860596440804,9985,-0.71,38.67536084704631,0
817,DXLG,NASDAQ,0.4819126199843464,0.060381086,1.0799823694561494,0.1208442466366749,1.2974964763813317,457023,0.57,62.514606793400894,0
818,DXPE,NASDAQ,0.1153697109318308,0.034977025,1.2632528714470788,0.1341390834926089,2.619979331150784,76120,3.09,52.84139965373089,0
819,DXR,NASDAQ,0.2639208003372056,0.044898436,0.4091799641752293,0.072182796,0.6611097950666054,2896,-0.08,39.84840266079202,0
820,DXYN,NASDAQ,0.3676863379269565,0.064683888,1.0518380475706552,0.1188025969231435,1.1796229225014556,33592,-1.76,69.77301402492219,0
821,DYAI,NASDAQ,0.2813107085886686,0.050950153,0.7838427110490245,0.099361638,1.116024864933198,25479,-0.25,30.526056648959823,0
822,DYN,NASDAQ,-0.128200401,0.045298305,0.8945717610543746,0.1073941618533469,1.4325958225642723,500509,-4.12,54.27934488,0
823,DYNT,NASDAQ,-0.321556313,0.052938024,0.1465007787902122,0.053127482,0.2007532818549958,6879,-1.48,58.27221839435087,0
824,DZSI,NASDAQ,-0.227956618,0.043730659,1.3157940508771353,0.1379505337868605,2.182691399370265,273238,-1.78,58.45654344,0
825,EAC,NASDAQ,0.032613039,0.002566791,-3.92E-05,0.042497159,-0.001106705,2715,0.05,81.84104258706894,0
826,EAR,NASDAQ,-0.934031427,0.085499915,1.3089511290270763,0.1374541335008017,1.1105757602729982,98931,-52.2,78.60704711266997,0
827,EAST,NASDAQ,-0.470694612,0.064689675,0.8353549947568664,0.10309845,0.9367561338796964,81423,-20.34,56.10389879911217,0
828,EBC,NASDAQ,0.028426554,0.019430861,0.5184858371260744,0.080112079,1.9356877099569607,876239,-0.24,58.90134005737083,0
829,EBMT,NASDAQ,-0.001141049,0.019865015,0.3687214922812599,0.069247851,1.3464803016613496,5061,1.46,59.05012693185721,0
830,EBON,NASDAQ,-0.227412847,0.075120078,1.0222751875555254,0.1166580433991104,0.987193375,8806,-6.03,61.33021251226364,0
831,EBTC,NASDAQ,0.085826043,0.029492656,1.2641736115779971,0.1342058759643613,3.109447891387445,11242,3.5,49.65589116775496,0
832,ECBK,NASDAQ,-0.19548676,0.015795961,0.2246975838829949,0.058800047,1.0319122782842485,12631,0.53,61.40827526642296,0
833,ECOR,NASDAQ,0.2141769552204251,0.095239659,1.246067201027065,0.132892398,0.949104594,16053,-4.43,58.76505708017935,0
834,ECPG,NASDAQ,0.2379665627739811,0.034352928,0.9183654723044972,0.1091202089030966,1.9392876371358976,159349,-0.21,65.10536052,0
835,ECX,NASDAQ,-0.003970956,0.055211771,0.1122108094694778,0.050640014,0.1474325769508315,474982,-0.56,73.83449159509358,0
836,EDAP,NASDAQ,0.3869346871233811,0.038490156,0.6294085334843698,0.08815865,1.1862422918091922,71709,-0.51,51.41236901610488,0
837,EDRY,NASDAQ,0.4166852573311039,0.054763928,0.3833651187198976,0.070310131,0.5078184127872425,5573,3.29,58.96181202382604,0
838,EDSA,NASDAQ,0.2375796243391549,0.084985016,0.8882980489656764,0.1069390532690726,0.758240176,79710,-2.33,50.96367062845974,0
839,EDTK,NASDAQ,-0.169231334,0.047906706,0.3996436765126949,0.071491013,0.6051556267796652,54230,-1.37,61.84092887,0
840,EDUC,NASDAQ,-0.310067128,0.038073961,0.5994650184765198,0.085986483,1.1421580978971853,16909,-0.22,61.77360739047396,0
841,EEFT,NASDAQ,0.02435664,0.026724151,1.209838682779834,0.1302643032284165,3.284081982310513,499277,5.38,53.94746250627472,0
842,EEIQ,NASDAQ,0.7498102432199654,0.1442531755757925,1.1583645416599258,0.1265302581908666,0.5825192953670264,29271,-0.5,58.56643663541323,0
843,EFHT,NASDAQ,0.059108864,0.004164878,0.013998447,0.043515478,0.2438192835810907,2728,0.05,0.3735278964923196,0
844,EFOI,NASDAQ,0.013428075,0.075922411,0.966707535,0.1126270462259067,0.9236672741412104,4344,-4.51,40.92856436996468,0
845,EFSC,NASDAQ,0.041213882,0.024221799,1.0488845526232533,0.1185883440398154,3.1413167966565907,132422,5.45,40.29999014769071,0
846,EFSCP,NASDAQ,-0.216570116,0.021111143,0.1349262680058982,0.052287842,0.4636339125814928,3988,4.14,30.17293195468241,0
847,EFTR,NASDAQ,-0.324912846,0.086805742,0.6402392135886703,0.088944331,0.5350375481660277,433269,-0.94,55.23172681913971,0
848,EGAN,NASDAQ,0.1101167523662839,0.036997307,1.1067672949583438,0.1227872828093354,2.1700844994604385,66371,0.14,49.05553126065943,0
849,EGBN,NASDAQ,-0.05885506,0.027193961,0.9883241995871886,0.1141951656242726,2.6364370481287067,270601,4.1,70.17907892595107,0
850,EGIO,NASDAQ,-0.078384831,0.04426208,0.8957764437617686,0.1074815521310184,1.468108858157825,640755,-0.7,49.82970949562456,0
851,EGLX,NASDAQ,-0.041253322,0.056531952,1.2256282774478024,0.1314097144258079,1.572733858862822,258077,-0.33,44.41686861549436,0
852,EGRX,NASDAQ,-0.155728659,0.028825689,0.7971240907327913,0.1003250980114177,2.006026579844203,105144,0.85,47.058603392424544,0
853,EH,NASDAQ,0.7038327343699866,0.073068509,1.3045213275570715,0.1371327861633518,1.2951240852390111,903552,-0.82,46.23100049865358,0
854,EHTH,NASDAQ,0.053070518,0.050245939,1.285877480902963,0.1357803213807449,1.8564748396133348,183755,-3.05,58.59578824027316,0
855,EIGR,NASDAQ,-0.298122994,0.055235549,1.1452158062935882,0.1255764206138518,1.5040390095521516,351112,-2.14,60.26543296513585,0
856,EKSO,NASDAQ,-0.196547499,0.065642927,0.6900638853810545,0.09255872,0.7625912284375187,60190,-1.24,79.07595054621008,0
857,ELBM,NASDAQ,-0.453507883,0.05620582,0.6985465694328366,0.093174072,0.9015805117652208,197009,-0.35,57.93803244172932,0
858,ELDN,NASDAQ,-0.170406033,0.081436228,0.4947444003488812,0.078389824,0.4407107856819751,87530,-5.78,44.315432700814426,0
859,ELEV,NASDAQ,-0.63434276,0.08102228,0.544338834,0.081987511,0.4873660852105604,203746,-2.09,38.47698182041174,0
860,ELOX,NASDAQ,-0.277711889,0.099369191,1.3739027997130857,0.142165868,1.0029855989373837,47535,-9.83,32.17972183307913,0
861,ELSE,NASDAQ,0.2652430116439568,0.052629299,0.1930208863361416,0.056502151,0.2660523882989618,3574,0.14,63.503386435863966,0
862,ELTK,NASDAQ,0.8626739153064005,0.1039381187564331,0.4906608885997883,0.078093597,0.3424498907498106,39614,0.82,38.99716339076559,0
863,ELTX,NASDAQ,-0.566383644,0.070194076,0.8999319266875362,0.1077829998105715,0.9300357488027624,13604,-3.31,51.42955493616184,0
864,ELUT,NASDAQ,-0.300632266,0.057687819,0.060458286,0.046885774,0.076026002,445400,-2.66,53.29878307732241,0
865,ELVA,NASDAQ,0.6235517527584095,0.055213664,0.5056146126856214,0.079178373,0.6642988422103374,23380,-0.04,64.52476525571991,0
866,ELWS,NASDAQ,-5.336272586,0.078123361,0.1186104305782225,0.051104256,0.1101367884399574,101146,-0.17,48.475391355201424,0
867,ELYM,NASDAQ,-0.117725892,0.072222182,0.4031138597504642,0.071742747,0.4048998079984237,15849,-1.68,55.88059276042888,0
868,ELYS,NASDAQ,0.2881986296560735,0.088994218,0.5292753789538321,0.080894776,0.4314300024576971,133940,-0.67,48.84895597598311,0
869,EM,NASDAQ,-0.643440482,0.052108363,0.5259670364320861,0.080654781,0.7322199220172094,16576,-0.2,54.01988624092697,0
870,EMBC,NASDAQ,-0.535342699,0.034215781,0.7234108824447704,0.094977783,1.533730410168256,586411,0.86,54.07589805354564,0
871,EMCG,NASDAQ,0.077248257,0.001707069,-0.003126536,0.042273194,-0.132862617,16780,0.2,83.39008424260982,0
872,EMKR,NASDAQ,-0.274717865,0.040717253,0.8660656569682147,0.1053262676799435,1.5429888720389386,387646,-1.11,76.09826671,0
873,EML,NASDAQ,0.017131017,0.029358126,1.0848212733941351,0.1211952711480839,2.680527710757505,6504,1.07,64.27949216370868,0
874,EMLD,NASDAQ,0.046749042,0.001501173,-0.003946009,0.042213748,-0.19068556,652919,0.14,81.72194692,0
875,ENCP,NASDAQ,0.062454443,0.003704483,0.001056006,0.042576605,0.020678995,1149,0.1,87.47373317277575,0
876,ENER,NASDAQ,0.042419031,0.001593929,0.006873585,0.042998625,0.3128274380607587,73779,0.17,88.00486018830958,0
877,ENG,NASDAQ,0.365425981,0.071086758,0.9961255889473368,0.1147610952074083,1.0165197763980354,86950,-0.61,75.21784556522606,0
878,ENLT,NASDAQ,7.263988203914154,0.4040072601100609,0.5941441402304161,0.085600495,0.1066824772104679,64933,0.27,50.95239965317715,0
879,ENLV,NASDAQ,0.022198424,0.059843826,0.5196797090696758,0.080198685,0.629951117,30323,-1.32,58.39591088588342,0
880,ENSC,NASDAQ,-0.832971518,0.083009582,0.4064374333151332,0.071983847,0.3551860643305906,73946,-59.54,49.340584683897625,0
881,ENSG,NASDAQ,0.2619974360077413,0.026475359,1.089313133,0.12152112,2.9847043829412945,265382,4.39,53.95551353859704,0
882,ENTA,NASDAQ,-0.308234334,0.031840554,0.9350245899959744,0.1103286971729817,2.130261184724997,443041,-6.31,51.11836397457519,0
883,ENTX,NASDAQ,0.168748549,0.076179776,0.4738112327078346,0.076871287,0.4511865084294341,41153,-0.37,37.87912549594356,0
884,ENVB,NASDAQ,-0.086432708,0.1114975632876885,0.9913125114797556,0.1144119442037752,0.6449642672300057,22979,-10.57,51.37182108,0
885,EOLS,NASDAQ,0.1938835801542127,0.052692954,1.145664616579552,0.1256089782784314,1.5772313223416854,516609,-1.2,55.403835224284286,0
886,EPIX,NASDAQ,0.6290082096669657,0.073664981,0.8059581452005874,0.1009659393451289,0.7936734415644263,165604,-0.62,71.19764231602458,0
887,EPOW,NASDAQ,-0.03804616,0.058861312,0.538600754,0.081571258,0.6637850470408716,24652,-0.92,48.06590495356669,0
888,EPSN,NASDAQ,0.3649454852953162,0.038851033,0.3887678938334045,0.07070206,0.7259024495926296,56568,0.95,68.88618385937885,0
889,EQ,NASDAQ,0.8475703085652423,0.2156986255890935,0.3693857856500084,0.06929604,0.1242290729792147,60711,-0.5,52.802775,0
890,EQIX,NASDAQ,0.1876847907746865,0.019214606,0.8568078482501961,0.1046546863004393,3.234762412424532,358920,9.25,48.723277259503725,0
891,ERAS,NASDAQ,-0.59311733,0.046774109,1.0011406579884246,0.1151248991147376,1.5526730539796996,637800,-1.77,58.98811057858181,0
892,ERIE,NASDAQ,0.2181984685399131,0.020686409,0.6592423976905085,0.090322863,2.311801079383736,124246,7.7,38.144967718607205,0
893,ERII,NASDAQ,0.2520081373331685,0.030089519,1.1406572306941856,0.1252457317237625,2.749985224395286,519250,0.27,75.89726460742408,0
894,ERNA,NASDAQ,0.1511413517980904,0.1138542592585803,0.839970207,0.1034332475281597,0.5351863683006451,12406,-5.21,35.60056316370898,0
895,ESAC,NASDAQ,0.073244139,0.004266719,0.006037177,0.04293795,0.1026432274347819,10547,-0.12,68.24568546179509,0
896,ESCA,NASDAQ,0.2097929940841717,0.03081793,0.9427415182297768,0.1108884997641398,2.2191140018017967,21742,0.7,54.304240714820686,0
897,ESEA,NASDAQ,0.5027864504642587,0.053757579,0.7406639836216935,0.09622936,0.9994750658146284,30946,14.18,50.10768430627012,0
898,ESGR,NASDAQ,0.1193420214578072,0.022455337,0.8297292608915792,0.1026903472643636,2.680447327,31852,14.8,50.357974041817926,0
899,ESGRO,NASDAQ,0.057224541,0.016387623,0.4717774523186343,0.076723752,2.088390254201023,10649,-1.49,48.82755908454618,0
900,ESGRP,NASDAQ,0.061399941,0.016565564,0.6018822770032977,0.086161836,2.6356988342480325,34220,-1.49,61.84671074238484,0
901,ESHA,NASDAQ,0.010633772,0.001915413,-0.00632585,0.042041109,-0.239577947,16690,0,92.86369100376784,0
902,ESLA,NASDAQ,0.006572357,0.1004479398567147,0.079819856,0.048290304,0.057644828,523461,-0.19,54.48640534745866,0
903,ESLT,NASDAQ,0.1378263396603516,0.018851468,0.6092378586750486,0.086695426,2.344402380984936,22912,5.95,23.05990879723909,0
904,ESOA,NASDAQ,0.8939953617406373,0.070896533,0.1706190949439359,0.054877077,0.1745794323344471,95988,0.2,57.458086832427874,0
905,ESQ,NASDAQ,0.2433150688389443,0.029442264,0.9352920790276128,0.1103481014033284,2.3044457619971253,19417,4.86,55.55080807,0
906,ESSA,NASDAQ,0.087293584,0.023682362,0.759884091,0.097623628,2.327623731361486,20222,1.88,55.54554044807993,0
907,ESTA,NASDAQ,0.2775958980729127,0.041223975,1.1756499306806554,0.1277841775315433,2.068800419159941,223571,-2.37,58.63487550431694,0
908,ETAO,NASDAQ,-1.206194926,0.063634285,0.006318837,0.042958382,0.007203382,304774,-8.48,64.18296629,0
909,ETON,NASDAQ,0.1457385460815596,0.041632817,0.7984424910100343,0.1004207376064772,1.391227912501786,475506,-0.01,65.14899978466386,0
910,EUDA,NASDAQ,-0.335342798,0.07733756,-0.171424975,0.030064463,-0.160795567,188500,-2.29,50.22937565659457,0
911,EVAX,NASDAQ,-0.282631467,0.067730254,0.3365765839479294,0.06691599,0.3604886856349466,136350,-1.04,66.40058444866767,0
912,EVBG,NASDAQ,0.045557058,0.04139117,1.0375543521592616,0.117766427,1.818417470247888,419830,-1.13,59.78760844878178,0
913,EVCM,NASDAQ,-0.111043415,0.03383997,1.007375694533199,0.1155772020917746,2.1594937114975017,91446,-0.25,41.44652286946835,0
914,EVER,NASDAQ,0.2025373115156398,0.049881358,1.158857521185954,0.1265660199872313,1.6853193922463126,296595,-1.1,68.48760498783561,0
915,EVGN,NASDAQ,0.01279918,0.053906126,0.954603386,0.1117489852268213,1.2846218112481225,142639,-0.56,61.62680652,0
916,EVGR,NASDAQ,0.067096379,0.001787069,-0.006426478,0.042033809,-0.260868787,24426,0.28,83.84966537046321,0
917,EVLO,NASDAQ,-0.431728355,0.08386631,1.1006317264789478,0.1223421954599483,0.9520175103433688,411995,-16.15,0,0
918,EVO,NASDAQ,0.07993426,0.028732023,0.7802039585152828,0.099097675,1.9698464799384023,33577,-0.31,51.94120847476098,0
919,EVOK,NASDAQ,-0.062658295,0.071773356,0.6215438558073468,0.08758813,0.6282014927745176,13068,-2.35,38.96468794,0
920,EVTV,NASDAQ,0.4227824296360373,0.087583145,0.5803438390171983,0.084599392,0.4806791524663674,22574,-2.74,50.24069884831111,0
921,EWBC,NASDAQ,0.1257711591584181,0.028639334,1.3184054797855904,0.138139972,3.3394621335486234,915285,8.62,56.86248775819185,0
922,EWCZ,NASDAQ,0.009677835,0.034497164,0.961995212,0.1122852041545937,2.022925835,391261,0.16,57.05064899163777,0
923,EWTX,NASDAQ,-0.280801122,0.049124347,0.8795642288631526,0.1063054831520557,1.2988566202830336,167666,-1.28,42.16938806030621,0
924,EXAI,NASDAQ,-0.268414991,0.063173849,1.2319276485292656,0.1318666843686697,1.4146151534731226,623933,-1.56,46.75403554814645,0
925,EXFY,NASDAQ,-1.031664545,0.049134661,1.3216175631631275,0.1383729839080187,1.9512291681878728,611861,-0.36,43.14454308117459,0
926,EXPI,NASDAQ,0.4441565256255259,0.04665837,1.5262411698959724,0.1532168209621706,2.372925200812047,963841,0.03,40.02471590959562,0
927,EXPO,NASDAQ,0.1231502150385692,0.018924335,0.8297816242562435,0.1026941458155918,3.180780056684662,224258,1.97,40.62570047968322,0
928,EYEN,NASDAQ,0.1413007630492627,0.051863101,0.6376205722914307,0.088754369,0.8918550705637458,280455,-0.71,69.15152072456748,0
929,EYPT,NASDAQ,0.1744583237048501,0.057832288,1.3201722047486768,0.1382681344963036,1.6559630876302964,517695,-2.67,60.69544997080735,0
930,EZFL,NASDAQ,-0.601888087,0.080856375,0.2302196163803603,0.059200627,0.2065468154612779,19147,-4.5,48.11164662890096,0
931,EZPW,NASDAQ,0.060981465,0.027365877,0.7542028247588941,0.097211497,1.999259789,361938,0.47,59.03350991801907,0
932,FA,NASDAQ,-0.071305375,0.027736627,0.8133298593738989,0.1015006993649798,2.127176432417917,305831,0.33,53.32997993880971,0
933,FAMI,NASDAQ,-0.784861143,0.066245847,0.6914416172262123,0.092658664,0.7571593692719775,29290,14.45,45.19033734379671,0
934,FANH,NASDAQ,-0.11163299,0.032817443,0.6141132819325096,0.0870491,1.3574823603903912,31607,0.63,36.062218562440975,0
935,FARM,NASDAQ,-0.188107782,0.046142074,0.954355018,0.1117309680742372,1.5003870084471782,104109,-1.72,64.39325121,0
936,FARO,NASDAQ,-0.095585462,0.032018,1.184869275583353,0.1284529686630589,2.684520250273978,180239,-3.18,62.18809370770855,0
937,FAT,NASDAQ,0.2991685923301297,0.05136591,0.6701585722077729,0.091114746,0.9464398800218076,13028,-8.25,61.36715515295594,0
938,FATBB,NASDAQ,0.3334097481391564,0.079460973,0.3391840333159391,0.06710514,0.3096506255675415,2600,-8.46,60.37605993009404,0
939,FATBP,NASDAQ,0.065654338,0.027295669,0.1492335207000855,0.053325721,0.3966094771699479,6549,-3.36,44.25282130142708,0
940,FATP,NASDAQ,0.067951496,0.003698685,0.003099081,0.042724814,0.060782157,3044,-0.17,0,0
941,FBIO,NASDAQ,-0.013261957,0.057162473,1.3958380986311472,0.1437571013720295,1.7713911945623295,57202,-13.02,52.82423582229558,0
942,FBIOP,NASDAQ,0.074748794,0.027380193,0.4979856516156525,0.078624951,1.319382631,26396,-0.86,28.071205564984385,0
943,FBIZ,NASDAQ,0.1870822019934051,0.025769854,0.9119158999387474,0.1086523430356401,2.5670437278418348,12073,4.25,50.83455595399912,0
944,FBMS,NASDAQ,-0.006269034,0.022100675,0.8893607063354461,0.1070161407229256,2.919193224149488,79823,2.68,46.68860593838961,0
945,FBNC,NASDAQ,0.052990121,0.025939436,1.0008932827031685,0.115106954,2.7990953188370824,158476,2.75,67.26931157,0
946,FBRX,NASDAQ,-0.343656027,0.075654881,0.9817413394851906,0.1137176307774164,0.9413487903538243,31552,-1.18,39.834405614808325,0
947,FCAP,NASDAQ,-0.014004993,0.025776011,0.6843232679147873,0.092142283,1.9259102593030069,3903,4.02,46.550521854128064,0
948,FCBC,NASDAQ,0.081044034,0.023001012,0.9479928230996804,0.1112694407271846,2.9898440874433216,35152,2.8,75.20820877365976,0
949,FCCO,NASDAQ,0.017489024,0.020382209,0.3981676416954691,0.071383938,1.417115166450427,12206,1.67,47.72838453359603,0
950,FCFS,NASDAQ,0.12585131,0.022288015,0.9209145324761502,0.1093051232169111,2.997356324833814,197961,4.96,74.18874358849123,0
951,FCNCO,NASDAQ,-0.13803694,0.015227018,0.352035162,0.068037389,1.6771102463694358,16534,57.47,62.81989205,0
952,FCNCP,NASDAQ,-0.03582467,0.014043873,0.3653805133026498,0.069005489,1.887334689643138,18687,57.47,76.21737793759905,0
953,FCUV,NASDAQ,0.7278492574960609,0.1083580723436828,0.5118256374881521,0.079628934,0.342650373,30100,-0.08,50.207175506266005,0
954,FDBC,NASDAQ,0.059128198,0.029212464,0.9441609397343286,0.1109914676565601,2.3445973796335418,7565,4.42,50.11500199024723,0
955,FDMT,NASDAQ,-0.131172759,0.05154702,0.859150359,0.1048246170883988,1.2090828351153795,332295,-3.37,62.51102137404552,0
956,FDUS,NASDAQ,0.2222332015871617,0.027777304,0.9507412583092382,0.1114688181355686,2.4829198436179984,213085,2.18,55.74656245335826,0
957,FEAM,NASDAQ,-1.081605647,0.062600395,1.1331284568752071,0.1246995782590139,1.313084009969371,125804,-0.68,64.64802393241185,0
958,FEIM,NASDAQ,0.010732291,0.028243498,0.4094717197893546,0.07220396,1.0517096901806031,17887,-0.04,54.36645471765237,0
959,FELE,NASDAQ,0.1983029028114511,0.021526627,1.0597854999964784,0.1193791222355849,3.571350138715025,152569,4.07,50.13135274752935,0
960,FENC,NASDAQ,0.1966065012321577,0.039421384,0.7777939721941993,0.09892285,1.431275201096319,81726,-0.94,59.47998856255813,0
961,FEXD,NASDAQ,0.044917674,0.002110445,0.00195372,0.042641727,0.067155056,23676,0.13,99.45830045847008,0
962,FFBC,NASDAQ,0.050694654,0.026447843,1.1377159422214822,0.1250323643243936,3.120570747121149,310253,2.76,54.26306823604298,0
963,FFIC,NASDAQ,-0.001865591,0.025288287,0.8941695645390296,0.1073649856520628,2.565020914939796,88768,1.11,53.47495919274133,0
964,FFIN,NASDAQ,0.033315136,0.022708371,1.0001736550730056,0.1150547506409786,3.195066225,535733,1.47,45.91408192794299,0
965,FFIV,NASDAQ,0.017249006,0.020060169,0.9430247496088868,0.1109090459782705,3.4101929048753514,409498,6.62,62.555614903154414,0
966,FFNW,NASDAQ,0.010733957,0.022292187,0.6669288644372597,0.090880456,2.1702875736851355,6052,1.16,59.52363125076828,0
967,FGBI,NASDAQ,0.0278754,0.030949255,0.9823717323262504,0.1137633608315495,2.302587247880831,9449,0.95,51.84778293287557,0
968,FGBIP,NASDAQ,-0.117416032,0.021709859,0.015412035,0.043618022,0.051498365,995,2.6,49.38151453642458,0
969,FGF,NASDAQ,-0.00195054,0.049537247,0.4704513355608525,0.076627553,0.6889271246692769,11139,1.15,65.91474316895393,0
970,FGFPP,NASDAQ,-0.028307887,0.025032309,0.144709973,0.052997573,0.4193609640000306,1282,-2.54,68.04466526576014,0
971,FGI,NASDAQ,-0.323155157,0.042815241,0.6339163371591846,0.088485656,1.074048742426664,6760,0.19,78.94520491085062,0
972,FHB,NASDAQ,0.040328503,0.024379617,0.9613041140473468,0.1122350704361045,2.860384141,864052,2.03,54.20327077606734,0
973,FHLT,NASDAQ,0.047917334,0.010132948,0.027364831,0.044485104,0.1959058389211899,466,0.03,0,0
974,FHLTU,NASDAQ,0.026630835,0.008706048,0.0053292,0.042886592,0.044404952,11,-0.02,0,0
975,FHTX,NASDAQ,-0.118374795,0.056611098,0.8881549154319095,0.1069286700543197,1.1380925612529265,94620,-2.46,46.12554705068632,0
976,FIAC,NASDAQ,0.050458009,0.002830556,0.006481721,0.042970198,0.1661150399931502,5553,0.18,87.72326007475186,0
977,FIACU,NASDAQ,0.041486779,0.005167056,-0.004467059,0.04217595,-0.062714637,322,0.34,87.27939002399397,0
978,FIBK,NASDAQ,-0.019758224,0.023031751,0.9065340771612338,0.1082619340225293,2.855272894282776,618019,2.69,52.59900866175521,0
979,FICVU,NASDAQ,0.02575889,0.006210038,-0.016231352,0.041322543,-0.189605487,141,0.33,0,0
980,FINW,NASDAQ,-0.123725969,0.024250783,0.3942578380396477,0.071100313,1.1793562614192383,15036,1.5,59.462920324858175,0
981,FIP,NASDAQ,0.2249046125818248,0.038528542,0.7151121894517278,0.094375778,1.346424641469578,353819,-1.99,45.73839597454259,0
982,FISI,NASDAQ,0.003027189,0.026754793,1.1046830928697542,0.1226360903018583,2.9952050276507047,36465,3.22,59.68017053,0
983,FITBI,NASDAQ,0.035139488,0.012256709,0.4182732754283416,0.072842444,2.475578425729713,32169,3.48,59.54042775646395,0
984,FITBO,NASDAQ,0.032618998,0.020156177,0.6579427322912569,0.090228583,2.367938239577634,26931,3.48,65.53289210476734,0
985,FITBP,NASDAQ,0.025038712,0.014567618,0.5100097584006902,0.079497206,2.5396881198427605,13126,3.48,75.35976548992693,0
986,FIVE,NASDAQ,0.1966701460742849,0.029976383,1.3883357189380665,0.1432128625940088,3.3597403155580503,931974,4.9,64.48600014458057,0
987,FIVN,NASDAQ,0.2188893803294266,0.033040995,1.0844369239378178,0.1211673896108922,2.3809025579405234,959258,-1.17,46.87631093232304,0
988,FIXX,NASDAQ,-0.281945032,0.050192868,1.238687155,0.1323570335231434,1.790235089781197,149119,-2.32,61.00538156246316,0
989,FIZZ,NASDAQ,0.131072064,0.029154158,0.6107013703754086,0.086801592,1.5195634495398005,152611,1.68,68.21947723865513,0
990,FKWL,NASDAQ,0.2649032592123229,0.039752725,0.1998079354185455,0.056994498,0.3646164618867649,4898,-0.24,62.69662467697884,0
991,FLFV,NASDAQ,0.061469318,0.002227536,0.008931776,0.04314793,0.2908731078545533,38806,0.1,86.30787622637945,0
992,FLGC,NASDAQ,6.346010361827624,0.7538221043357298,1.4436084918766183,0.1472224685633835,0.1389219922857864,156876,-11.01,55.79201002241686,0
993,FLGT,NASDAQ,0.7807242143804276,0.055206001,1.2523067029960848,0.1333450248624823,1.6455643054379034,244526,-2.05,32.03377767357422,0
994,FLIC,NASDAQ,-0.038157862,0.023105094,0.891846518,0.1071964668358552,2.8000953837982894,77911,1.3,58.08402315855552,0
995,FLL,NASDAQ,0.3427024506307642,0.047374987,1.5172972738800758,0.1525680114860353,2.323335962299636,168453,-0.81,41.64219408722584,0
996,FLNT,NASDAQ,0.05057623,0.054448699,1.2689564622067695,0.1345528342480189,1.6906342414359956,174285,-1.12,68.76597866305175,0
997,FLUX,NASDAQ,0.3264317037472286,0.057542229,1.0349098691846417,0.1175745904111008,1.3046868656143475,39782,-0.41,37.79840185571137,0
998,FLWS,NASDAQ,0.1001655768446155,0.038067841,1.110559061006678,0.1230623456833977,2.116283525633249,474020,-0.64,68.58288471966426,0
999,FLXS,NASDAQ,0.1155119299121215,0.032890601,0.7508137043036128,0.096965643,1.655963728271664,13134,2.59,48.73657909905191,0
1000,FMAO,NASDAQ,-0.046425945,0.029622782,1.0483841880983975,0.1185520465197334,2.5673498774028616,17873,1.81,55.979302114272194,0
1001,FMBH,NASDAQ,0.028081682,0.022132915,0.9530254884582716,0.1116345211092763,3.123606652665293,47352,3.35,61.07924587084572,0
1002,FMNB,NASDAQ,0.041158539,0.021683717,0.8158606848082766,0.101684291,2.7294347510879216,61746,1.31,43.77419129686926,0
1003,FMST,NASDAQ,-1.894488834,0.087194723,1.924609187,0.182115295,1.6011897203876628,8930,0.21,40.396318784668594,0
1004,FNCB,NASDAQ,0.058939512,0.034670768,1.1446411402651129,0.1255347331027017,2.3949493126870145,25303,0.72,30.520954138153897,0
1005,FNCH,NASDAQ,-1.581866255,0.054721488,0.6400160109263088,0.08892814,0.848444386,7326,-79.34,58.64294521041073,0
1006,FNKO,NASDAQ,0.1324021138812372,0.048374694,1.364015098983001,0.1414485924521953,2.045461866,755020,-3.98,50.96811743697931,0
1007,FNLC,NASDAQ,0.07113613,0.024698368,0.9406783206630216,0.1107388309699062,2.762888267759994,10995,2.83,55.49413971072701,0
1008,FNVT,NASDAQ,0.055367329,0.001777746,0.000219946,0.042515955,0.008975056,10517,0.13,92.31094517,0
1009,FNWB,NASDAQ,0.055056896,0.025195728,0.8804072690844561,0.1063666391050512,2.534820135351536,9101,1.53,67.65212643787459,0
1010,FNWD,NASDAQ,-0.13579149,0.016543751,0.091645612,0.04914817,0.4018538461195016,4534,2.52,66.35676241400529,0
1011,FONR,NASDAQ,-0.057488418,0.021941537,0.597497152,0.08584373,1.975419024876047,11993,1.3,59.18710683834787,0
1012,FORA,NASDAQ,-0.486258873,0.051609726,0.450494904,0.07517987,0.6332114706351822,10252,-0.45,58.22172977938175,0
1013,FORD,NASDAQ,0.049591681,0.040938898,0.5038165727798359,0.079047939,0.8927435985862286,15515,-0.25,61.320701766184406,0
1014,FORM,NASDAQ,0.2820122957844412,0.031188607,1.4478518631298705,0.1475302918514648,3.367585209,436550,-0.1,46.40242615159478,0
1015,FORR,NASDAQ,-0.023248652,0.026807547,1.0210348451009574,0.1165680662865918,2.762955747861383,48080,0.1,27.09884548798161,0
