,tick,PC1,PC2,PC3,label
930,DHC,443731.85003940656,-7.396247185054492,1.380251614224603,3
931,DHCA,-986493.1499610078,-38.07626183299394,-0.0011443923670177991,0
932,DHCAU,-991922.1499610259,-40.711781540546525,-0.13578466320981114,0
933,DHIL,-977106.1499604166,7.426009981437825,-14.076811950622755,0
934,DIBS,-920546.1499607897,-21.33781102973417,1.1068820540181807,0
935,DIOD,-685833.1499603292,12.55599774244822,-6.451824684849837,0
936,DISA,-991754.1499604606,54.011611867090764,0.9301770258315778,0
937,DISH,8264964.850039522,4.587798523975794,-1.4885089438485841,4
938,DIST,-979189.1499609177,-21.01643219611606,0.22956256935623354,0
939,DJCO,-989857.1499606143,2.001129139935086,12.642612673762526,0
940,DKDCA,-931186.1499606447,20.78198906525797,0.8920632679430263,0
941,DKNG,10920431.85003947,8.468008772502657,2.8185415521447705,4
942,DLHC,-974736.1499606151,7.385000951384521,0.0189030076857582,0
943,DLO,1218371.8500393964,-3.1774354465666907,0.007143330026418565,3
944,DLPN,-971414.1499606551,10.668717019827975,1.728936768138621,0
945,DLTH,-912782.1499606428,-10.173405884296123,0.49124693796208985,0
946,DLTR,1455947.8500394109,-3.4807250067356024,-5.061721658435505,3
947,DMAC,-931212.1499606567,2.5888766863779056,1.0793531325178085,0
948,DMAQ,-987049.1499609858,-31.548281868445276,0.2777273171010714,0
949,DMK,386376.85003915726,-13.21057460982886,10.128119956451588,3
950,DMLP,-900387.1499605919,1.558784631958775,-2.152748099701996,0
951,DMRC,-901066.1499604929,7.881887336191252,3.1525995793969983,0
952,DMTK,-747500.1499607294,-12.453397202762881,4.167828140408856,0
953,DNLI,-234817.14996053933,4.218005242340929,1.5273463029116752,0
954,DNTH,-904928.149960733,-1.0429168272226659,2.3423733148978068,0
955,DNUT,35579.85003930358,-8.829402824298967,0.48312437305486255,3
956,DOCU,2438150.850039442,0.39356101123455384,0.5560250798261809,1
957,DOGZ,-989120.1499607018,7.272602458281672,3.3892785584754477,0
958,DOMH,-981735.1499606567,21.89218326633486,5.34017640673396,0
959,DOMO,-392095.1499605196,1.3021682530049759,2.8302408115745177,0
960,DOOO,-916931.1499603551,13.243209211773701,-8.561068110920647,0
961,DORM,-887633.149960448,19.24105938906782,-2.399529431122396,0
962,DOX,-359712.1499605553,-11.495896719579076,-4.392129721832668,0
963,DOYU,-581941.1499605437,10.981902216409345,0.5409973200427561,0
964,DPCS,-988723.1499604426,53.9446437505898,0.8036093451532416,0
965,DPCSU,-991948.1499604507,52.894544919858994,1.093412083340541,0
966,DPRO,-793730.1499606479,9.321464694625927,1.312279482564826,0
967,DRCT,-962684.149960644,2.9232082125706107,0.37124551375316306,0
968,DRIO,-809528.1499605126,30.587694540449704,2.6404602448652272,0
969,DRMA,-863487.1499605817,24.77277082432055,6.744938693258292,0
970,DRRX,-688079.1499606825,-8.464762816383828,1.9225972908774778,0
971,DRS,-330606.149960617,-1.4181981307868887,-0.17771579292901518,0
972,DRTS,-931928.1499607675,-3.129475669887409,0.7438016682846305,0
973,DRUG,-937719.1499606337,16.406054171068924,2.542252830484334,0
974,DRVN,474095.85003935534,-3.418551093546368,4.695949590578705,3
975,DSGN,-31798.1499606348,0.954137589178798,1.8257669847710014,0
976,DSGR,-939619.1499603996,25.403861758358737,0.583449176125931,0
977,DSGX,-875062.1499605097,0.8175023915395363,-0.8802219456163327,0
978,DSKE,-769336.1499605153,8.490354295040037,0.24152943373560604,0
979,DSP,-905701.1499606138,4.749938751594669,1.19658318568284,0
980,DSWL,-988222.149960747,-0.12064377489881244,0.35012887499451495,0
981,DTCK,-81960.14996084737,-31.218435164158176,-0.022027067313514948,0
982,DTI,-977254.1499608082,-3.457395028798031,-0.21560349525188932,0
983,DTIL,203468.8500392297,-31.717940604144694,0.8146372595912343,3
984,DTSS,-36976.14996076835,-3.597752777316651,0.8346523261115928,0
985,DTST,-936757.1499605268,16.7345780493747,1.0536096617293487,0
986,DUET,-947528.1499609471,-25.625465660508695,0.3550602963929496,0
987,DUNE,-988785.149960407,53.87226925353959,0.6311450864586895,0
988,DUNEU,-991915.1499609414,-32.96409555421723,0.036889917894953606,0
989,DUO,-887663.1499608695,-13.5574050565555,14.78058586302142,0
990,DUOL,-453315.1499604396,24.314935214074563,1.5086235897581135,0
991,DUOT,-979622.1499606493,11.598994197735495,1.7850631983463379,0
992,DVAX,505298.85003933945,-8.14665282026366,-0.011865979324304582,3
993,DWAC,-724393.1499606688,4.981684500045914,0.9452115267301431,0
994,DWACU,-991490.1499607669,-7.8342536493982236,0.5406432710213982,0
995,DWSN,-982030.149960602,15.341940660545857,1.338214268924697,0
996,DXCM,4050104.8500393922,-7.478403867376246,-0.5132527635270979,1
997,DXLG,-534992.1499606856,-8.486027250736166,-0.18465864526261686,0
998,DXPE,-915895.1499605104,1.2271009519614131,-2.643192905015648,0
999,DXR,-989119.1499606252,14.171440795594927,0.6997092743479844,0
1000,DXYN,-958423.1499607522,-15.762428099166712,2.075307061890899,0
1001,DYAI,-966536.1499605164,23.493946484451264,0.9480020175260284,0
1002,DYN,-491506.149960662,-0.2890041161868703,4.58560430609646,0
1003,DYNT,-985136.1499607976,-4.259924233777609,1.9382572160406393,0
1004,DZSI,-718777.1499606018,-4.43468047108474,2.1861574808701434,0
1005,EA,1028696.8500393106,-19.417961804414062,-3.3839102855552525,3
1006,EAC,-989300.1499609572,-27.816270051392095,0.18284097490779994,0
1007,EAR,-893084.1499610671,-25.064394813607592,52.423017714475,0
1008,EAST,-910592.1499607954,-2.2657623543829524,20.794161639209868,0
1009,EBAY,4135736.850039542,12.200134995237343,-1.7714426944900135,1
1010,EBC,-115776.14996065515,-4.873512975369866,0.6510097712548364,0
1011,EBIX,246288.8500394774,0.6654722339643683,-0.5730920418683887,3
1012,EBMT,-986954.1499606934,-5.004307144944348,-1.0403941078938073,0
1013,EBON,-983209.1499607398,-7.356191192376801,6.435439462279396,0
1014,EBTC,-980773.1499604537,4.4206911126330075,-3.034891780924612,0
1015,ECBK,-979384.1499607438,-7.371252181014977,-0.12364290505153631,0
1016,ECOR,-975962.1499607039,-4.7816042967045,4.857764786158885,0
1017,ECPG,-832666.1499606693,-11.07395951051887,0.5538192812063366,0
1018,ECX,-517033.1499608959,-19.818416831427147,0.8698340036038479,0
1019,EDAP,-920306.1499606514,2.6072041495475204,1.003513368225421,0
1020,EDBL,1744284.8500391773,-14.8160394338327,13.636599410645282,3
1021,EDIT,517822.8500394713,3.3758627827543606,3.201810596991654,3
1022,EDRY,-986442.1499607392,-4.909915580992054,-2.8512048231025506,0
1023,EDSA,-912305.1499606759,3.0366466888318455,2.839359161675748,0
1024,EDTK,-937785.1499607775,-7.826029689071665,1.7822593152470987,0
1025,EDUC,-975106.1499607238,-7.7416364840297955,0.6206135930656038,0
1026,EEFT,-492738.1499604637,0.14652435862247387,-4.956087630589171,0
1027,EEIQ,-962744.1499607093,-4.554567493925427,0.9359042627167578,0
1028,EFHT,-989287.1499604273,53.64108341039309,0.964256959270967,0
1029,EFOI,-987671.1499606096,13.053820799213915,5.112783987748614,0
1030,EFSC,-859593.1499603944,13.793906422957207,-4.893050826759627,0
1031,EFSCP,-988027.1499605736,23.890041053750636,-3.415358131830437,0
1032,EFTR,-558746.1499607287,-1.2150568502250847,1.4221292241667431,0
1033,EGAN,-925644.1499605415,4.980792778797327,0.35374098729032183,0
1034,EGBN,-721414.1499606288,-16.097518299176024,-3.8177844439037716,0
1035,EGHT,1447728.8500393983,-11.038490398019865,0.835613242868565,3
1036,EGIO,-351260.14996061416,4.191503328593593,1.2096687789335416,0
1037,EGLX,-733938.1499605526,9.610031000944478,0.886342339565013,0
1038,EGRX,-886871.1499605544,6.985831709853723,-0.32959192211947297,0
1039,EH,-88463.14996057951,7.7762330997521145,1.3632682063618362,0
1040,EHTH,-808260.1499606316,-4.591277728808709,3.4594147303876093,0
1041,EIGR,-640903.1499606723,-6.251760542635942,2.5471192749511626,0
1042,EKSO,-931825.1499608593,-25.055874155829414,1.4817659163007422,0
1043,ELBM,-795006.1499607139,-3.909333803224673,0.7963363500895311,0
1044,ELDN,-904485.1499606968,9.65313575080074,6.364341421157135,0
1045,ELEV,-788269.1499606387,15.531050408252986,2.7362146990154343,0
1046,ELOX,-944480.1499605577,21.754046316878323,10.515963332705635,0
1047,ELSE,-988441.1499608115,-9.481100666693566,0.2612099747631697,0
1048,ELTK,-952401.1499606298,15.021416760193551,-0.18881818860599203,0
1049,ELTX,-978411.149960676,2.5725768478256743,3.8170019763184486,0
1050,ELUT,-546615.149960787,0.6972979788312015,3.171955133662422,0
1051,ELVA,-968635.1499607727,-10.505289729704797,0.41776905863746205,0
1052,ELWS,-890869.1499607696,5.604874269304266,0.7728168151024218,0
1053,ELYM,-976166.1499607549,-1.8714519455536844,2.1541609609866303,0
1054,ELYS,-858075.1499606951,5.163502563088112,1.2089356495062464,0
1055,EM,-975439.1499607097,0.011822390543152803,0.6891967779895399,0
1056,EMBC,-405604.14996063965,-0.03290251970446835,-0.3885088709642289,0
1057,EMCG,-975235.1499609755,-29.365292475378556,0.020972138127570483,0
1058,EMKR,-604369.1499607777,-22.072596940821608,1.36359161698961,0
1059,EML,-985511.1499605979,-10.226574115424068,-0.7356956275435156,0
1060,EMLD,-339096.14996097196,-27.70239150506225,0.10326365417738503,0
1061,ENCP,-990866.1499609906,-33.44783516095868,0.07754266797010567,0
1062,ENER,-918236.1499609732,-33.97619215688309,-0.004337317663296869,0
1063,ENG,-905065.149960795,-21.19706389554265,0.8777126646756686,0
1064,ENLT,-927082.1499606777,2.985991594821973,0.19261622283576185,0
1065,ENLV,-961692.1499607464,-4.382926874386444,1.7629819417958894,0
1066,ENPH,3323141.850039646,27.864245878992744,-3.2848505960076757,1
1067,ENSC,-918069.1499610193,4.120753273741566,60.06164348849489,0
1068,ENSG,-726633.1499604936,0.1255004156160632,-3.96269421568467,0
1069,ENTA,-548974.1499606031,2.858476201988846,6.788687680055815,0
1070,ENTG,182249.85003968375,19.66987309071196,-0.7280035010067888,3
1071,ENTX,-950862.1499606266,16.136816855050014,1.0151269035351496,0
1072,ENVB,-969036.1499607253,2.552824104838944,11.077440201236419,0
1073,ENVX,3763196.8500393624,-5.147416147455469,1.9353380210252022,1
1074,EOLS,-475406.1499606291,-1.3881194987607108,1.6492709373820655,0
1075,EOSE,7245352.850039264,-12.94111625458526,3.236422931188301,4
1076,EPIX,-826411.1499607937,-17.18284522755184,0.9304905413271523,0
1077,EPOW,-967363.1499606764,5.950420190676456,1.4626981400225185,0
1078,EPSN,-935447.1499607983,-14.85330066226652,-0.6129102289919733,0
1079,EQ,-931304.1499607448,1.2033795855600664,1.0031037279709796,0
1080,EQIX,-633095.1499604308,5.405769458610432,-8.775007193448133,0
1081,EQRX,1954836.850039301,-5.239187483063729,0.9918821804755144,3
1082,ERAS,-354215.1499606691,-4.969190870396046,2.193166850947357,0
1083,ERIC,8144866.850039348,-14.498104345033221,0.9996633939736679,4
1084,ERIE,-867769.1499604463,15.961759869205782,-7.101595968244773,0
1085,ERII,-472765.14996066765,-21.856011565990542,-0.04879064302783476,0
1086,ERNA,-979609.1499606126,18.369637305879603,5.872814453160636,0
1087,ESAC,-981468.149960865,-14.224221797496316,0.4812879784406682,0
1088,ESCA,-970273.1499605756,-0.26223218209928406,-0.2591939833659186,0
1089,ESEA,-961069.1499605743,4.049887582160729,-13.664392439743228,0
1090,ESGR,-960163.1499604522,3.823170355990951,-14.325989045315545,0
1091,ESGRO,-981366.1499605866,5.193588691265043,1.987755436652325,0
1092,ESGRP,-957795.1499606232,-7.81963622752742,1.8479290244672228,0
1093,ESHA,-975325.1499610442,-38.8395071819599,0.1326042879334446,0
1094,ESLA,-468554.14996078046,-0.4707751834368909,0.6896928151612184,0
1095,ESLT,-969103.149960361,31.029759502089554,-5.207199181550804,0
1096,ESOA,-896027.149960777,-3.444755424610059,0.25690316341356434,0
1097,ESPR,2798307.850039363,4.833679183111822,3.522849366906458,1
1098,ESQ,-972598.1499605563,-1.4684660106615308,-4.432022345596709,0
1099,ESSA,-971793.1499605797,-1.4897313461698538,-1.452273435279307,0
1100,ESTA,-768444.1499606178,-4.625035563935351,2.7721531904757906,0
1101,ETAO,-687241.1499608982,-10.23014500435554,8.893433212316197,0
1102,ETNB,489372.8500392448,-15.745491601344524,1.8956481202816249,3
1103,ETON,-516509.14996071515,-11.121025197245347,0.37058588749871924,0
1104,ETSY,2596455.8500394803,-0.022738515600646485,-2.0835650106623635,1
1105,EUDA,-803515.1499607936,3.770120923638513,2.8365019918024457,0
1106,EVAX,-855665.1499608258,-12.383029556003597,1.4162054643597428,0
1107,EVBG,-572185.1499606454,-5.766296940785814,1.5314862427808624,0
1108,EVCM,-900569.1499605031,12.587298329592633,0.8197023086408661,0
1109,EVER,-695420.1499607017,-14.466801832200145,1.4183938494620705,0
1110,EVGN,-849376.149960695,-7.601674770901465,0.9559856269261371,0
1111,EVGO,1692426.850039389,3.6360999620034056,1.0289281903023983,3
1112,EVGR,-967589.1499609872,-29.824974488582356,-0.060023182288782395,0
1113,EVLO,-580020.1499604078,53.86753983796977,17.149947583983227,0
1114,EVLV,448437.85003927303,-9.554349628974713,1.378270766381938,3
1115,EVO,-958438.1499605927,2.0902886012014434,0.7809634464873697,0
1116,EVOK,-978947.1499606251,15.036682054454769,2.981149292015787,0
1117,EVRG,1061434.8500394558,-3.857878244198298,-2.8489237684122894,3
1118,EVTV,-969441.1499607072,3.751700778277835,3.261315129573867,0
1119,EWBC,-76730.14996045687,-2.740627482088503,-8.222442001528123,0
1120,EWCZ,-600754.1499606111,-3.015145796099286,0.26343746968790094,0
1121,EWTX,-824349.1499605813,11.84940129848065,1.866423569444525,0
1122,EXAI,-368082.1499605871,7.260323758388221,2.1019056550473882,0
1123,EXAS,412566.8500394244,-4.955026850629534,1.915571444193394,3
1124,EXC,4295785.850039527,4.384909526779778,-1.6384465881445422,1
1125,EXEL,1357466.850039566,24.305739717075763,0.40411509547741387,3
1126,EXFY,-380154.1499605207,10.893926643226035,0.9305186784344137,0
1127,EXLS,104207.8500396355,18.46296667889014,-0.4630718198386214,3
1128,EXPD,132584.8500396093,11.654131485091536,-6.086659296120783,3
1129,EXPE,1275222.850039597,12.5367393326273,-5.138013378002263,3
1130,EXPI,-28174.149960450904,14.00078366418066,0.5488189602729525,0
1131,EXPO,-767757.1499604225,13.433673212225585,-1.4186666395939933,0
1132,EXTR,1527312.8500396262,19.695295143183433,-0.06997524150297421,3
1133,EYE,382374.8500392696,-33.98860471065589,-0.23974558209915403,3
1134,EYEN,-711560.1499607865,-15.132185198868495,1.0431031851829928,0
1135,EYPT,-474320.1499606556,-6.692253602844304,3.0655755339576922,0
1136,EZFL,-972868.1499607464,5.873418753099878,5.057771761183252,0
1137,EZGO,12500145.85003918,-8.688650504926757,0.9552793666146573,2
1138,EZPW,-630077.1499606337,-4.995291816787793,-0.06558591432617769,0
1139,FA,-686184.1499605874,0.7089798419456146,0.12705356911196491,0
1140,FAMI,-962725.1499605699,8.982169717436424,-13.868635019125307,0
1141,FANG,943714.8500395566,3.5068176952755246,-16.979492046738066,3
1142,FANH,-960408.1499605409,17.973466182812743,0.012400235286344236,0
1143,FARM,-887906.1499607044,-10.374546528503773,2.0848199455855014,0
1144,FARO,-811776.1499606026,-8.176056964220232,3.5348638158732997,0
1145,FAST,2225160.850039609,12.769747583097551,-1.439537367309536,1
1146,FAT,-978987.1499607689,-7.420778457223024,8.650529830662098,0
1147,FATBB,-989415.1499608251,-6.43711835292152,8.886078811574583,0
1148,FATBP,-985466.1499607029,9.736500603568835,3.9444723282480676,0
1149,FATE,1274901.8500393918,-6.547689532962129,2.3975051052603624,3
1150,FATP,-988971.1499604395,54.0109169540381,1.1923764412704168,0
1151,FAZE,1462239.8500392516,7.653037190022234,4.80649477502911,3
1152,FBIO,-934813.1499606469,1.0848583190492398,13.482944829362264,0
1153,FBIOP,-965619.1499605058,25.946647496030682,1.5783374237665742,0
1154,FBIZ,-979942.1499605128,3.2440221963873066,-3.782889126441068,0
1155,FBMS,-912192.1499604726,7.378873412274834,-2.1801697010598673,0
1156,FBNC,-833539.1499606043,-13.200371681396767,-2.4461747856927487,0
1157,FBRX,-960463.1499605861,14.18382264032973,1.7977748252428363,0
1158,FCAP,-988112.149960545,7.5226498814669,-3.4932731283403604,0
1159,FCBC,-956863.1499606424,-21.135629583352692,-2.5788975014415723,0
1160,FCCO,-979809.1499606146,6.318094479485626,-1.1427474257381645,0
1161,FCEL,9955677.850039333,-6.600349010403912,0.772813569715681,4
1162,FCFS,-794054.1499606261,-20.097179239241516,-4.727599604093347,0
1163,FCNCO,-975481.1499604079,-8.232786365589506,-57.07066780329208,0
1164,FCNCP,-973328.1499604759,-21.62789723853264,-57.20654459590143,0
1165,FCUV,-961915.1499607046,3.8060234516963467,0.603554390330865,0
1166,FDBC,-984450.1499605222,3.9648704244068904,-3.93904517158523,0
1167,FDMT,-659720.1499607268,-8.512875762452415,3.7608877231826408,0
1168,FDUS,-778930.1499605587,-1.6895474133549406,-1.7580526250088022,0
1169,FEAM,-866211.1499607106,-10.610602884341045,1.0558861433205025,0
1170,FEIM,-974128.1499606904,-0.3382258706216149,0.5117710064521962,0
1171,FELE,-839446.1499604315,3.9521418938620725,-3.621003385376801,0
1172,FEMY,9190090.850039126,-12.005626144256086,1.4061492367417614,4
1173,FENC,-910289.1499606807,-5.459338902785497,1.350805471932562,0
1174,FEXD,-968339.1499610627,-45.42996946184941,-0.06922391484178575,0
1175,FFBC,-681762.1499604936,-0.19442550409918652,-2.3375770855821925,0
1176,FFIC,-903247.149960548,0.5755747244287062,-0.6673941615184005,0
1177,FFIE,4223246.850038904,-5.142744923804917,72.77341256931189,1
1178,FFIN,-456282.1499604503,8.140272068935316,-0.9674725748777665,0
1179,FFIV,-582517.1499605158,-8.44677847605905,-6.282477057002295,0
1180,FFNW,-985963.1499606248,-5.474374630687396,-0.7663776137502054,0
1181,FGBI,-982566.1499605522,2.199107124796329,-0.4858899592236964,0
1182,FGBIP,-991020.1499607367,4.665144555308422,-2.052130131220863,0
1183,FGEN,3088001.85003947,12.924298140098765,3.6480885952980087,1
1184,FGF,-980876.1499607794,-11.876118215849829,-0.7801091442261293,0
1185,FGFPP,-990733.1499608473,-14.042744248861219,2.8949588018955974,0
1186,FGI,-985255.1499608328,-24.907147812234694,0.04648265050922901,0
1187,FHB,-127963.14996052624,-0.14727754929209566,-1.5966258755861478,0
1188,FHLT,-991549.1499604279,54.01412836186661,0.9891692996352854,0
1189,FHLTU,-992004.1499604401,54.01272078541729,1.0432192505869942,0
1190,FHTX,-897395.1499606217,7.879853785492786,3.0097690447151075,0
1191,FIAC,-986462.1499609812,-33.69531394598033,-0.008412086204057034,0
1192,FIACU,-991693.1499609944,-33.251623797242715,-0.1581576782928116,0
1193,FIBK,-373996.14996051544,1.4654158828218136,-2.2418362292910152,0
1194,FICVU,-991874.1499604558,54.014261199864315,0.6993565358817018,0
1195,FINW,-976979.1499607072,-5.416616828607198,-1.0789128561688235,0
1196,FIP,-638196.1499606099,8.267379416587316,2.5371001259241357,0
1197,FISI,-955550.1499605349,-5.604898970504794,-2.848025618843006,0
1198,FITB,4361358.850039575,5.192207566490132,-2.9236028017271627,1
1199,FITBI,-959846.1499606039,-5.466967286819627,-3.093296229614877,0
1200,FITBO,-965084.149960637,-11.45938769418158,-3.148631691063904,0
1201,FITBP,-978889.1499606941,-21.283289908086356,-3.2480139026485717,0
1202,FIVE,-60041.149960518494,-10.399471074813832,-4.578808867009819,0
1203,FIVN,-32757.149960523388,7.141471121017009,1.6841073283620631,0
1204,FIXX,-842896.149960652,-6.989915155201468,2.710977772494095,0
1205,FIZZ,-839404.1499607251,-14.171457847665081,-1.3537103495689333,0
1206,FKWL,-987117.1499608011,-8.677318759776439,0.6463388248539076,0
1207,FLEX,2709539.8500394775,-8.95724412028616,-1.3625340996982007,1
1208,FLFV,-953209.149960964,-32.2802798423904,0.08218691132334388,0
1209,FLGC,-835139.1499607265,-1.9512125686297044,11.429221615652201,0
1210,FLGT,-747489.1499604718,21.96597206460278,2.7158404181552607,0
1211,FLIC,-914104.1499605598,-4.028669143111122,-0.907634120632934,0
1212,FLJ,396485.8500392878,0.6579101766832809,-5.353196970963476,3
1213,FLL,-823562.149960467,12.381687146865186,1.369500158026104,0
1214,FLNC,274725.85003957996,17.200640012750778,1.4843870769254623,3
1215,FLNT,-817730.1499606981,-14.742712160754724,1.4360571268583477,0
1216,FLUX,-952233.1499605367,16.221925705934943,1.0323474154295478,0
1217,FLWS,-517995.1499606733,-14.55429131445981,0.9488564787633729,0
1218,FLXS,-978881.149960581,5.319514555448267,-2.0792776868237812,0
1219,FLYW,42515.85003951708,5.907635890681704,0.7241963565864689,3
1220,FMAO,-974142.1499605522,-1.9207109046251085,-1.3915392802976407,0
1221,FMBH,-944663.1499605416,-7.00186019017924,-2.994863979233047,0
1222,FMNB,-930269.1499604781,10.27784272889899,-0.7782350500251339,0
1223,FMST,-983085.1499604979,13.658460048646289,0.3997635820276389,0
1224,FNCB,-966712.1499604045,23.520877183720728,-0.05233378991488216,0
1225,FNCH,-984689.1499611374,-5.356978386808022,79.7571647151711,0
1226,FNGR,19155.850039370023,6.0163901553801935,0.6628845059180037,3
1227,FNKO,-236995.14996057274,3.023044463317681,4.461177240847594,0
1228,FNLC,-981020.1499605348,-1.4256141773864124,-2.4124971364025103,0
1229,FNVT,-981498.1499610218,-38.284131958363126,0.0012001497983928355,0
1230,FNWB,-982914.1499606371,-13.595874374064334,-1.2246366705310527,0
1231,FNWD,-987481.1499608154,-12.305498706089494,-2.145131773307644,0
1232,FOLD,1238220.8500394498,0.5351901131070862,1.1167462572053104,3
1233,FONR,-980022.1499606395,-5.137317286667601,-0.8973851237520838,0
1234,FORA,-981763.1499607472,-4.194352480019459,0.8995249595857322,0
1235,FORD,-976500.1499607413,-7.295185549543887,0.6580700988686673,0
1236,FORM,-555465.1499604246,7.636013261077748,0.5895469738498709,0
1237,FORR,-943935.1499603671,26.940252883895667,0.5920838865811586,0
1238,FORTY,-991663.1499606839,-4.150643238539811,-3.85710603777435,0
1239,FOSL,-608349.1499606667,-5.809512342571129,1.7819595416851435,0
1240,FOX,38630.8500394601,-2.080419238591471,-1.6054071583360288,3
1241,FOXA,2460622.8500394286,-3.5099432691310986,-1.6080688372469703,1
1242,FOXF,-672274.1499604208,8.031386126580196,-3.459823999595268,0
1243,FPAY,-954719.1499606606,-2.8474487678536224,0.80735566260559,0
1244,FRAF,-988444.1499607847,-30.090399976627566,-3.149453962422319,0
1245,FRBA,-960068.1499606067,-12.009427469791492,-1.36418554410222,0
1246,FRBN,-789148.1499609383,-24.741804341499314,0.45821227027173395,0
1247,FREE,-838004.1499607331,-6.84144615409845,2.457760669880308,0
1248,FREQ,-985203.1499606703,-2.627763073104816,2.3468934493076676,0
1249,FRES,-963776.1499608054,-9.80972901158269,7.66349540223245,0
1250,FRGI,-711869.1499608404,-40.70852208117155,0.30794958733984273,0
1251,FRGT,-225969.14996074402,12.051600281289081,22.311955117249855,0
1252,FRHC,-718006.1499605239,2.9721487787852268,-3.2154857213736494,0
1253,FRLA,-962687.1499609896,-37.638765175717886,0.09773813313023205,0
1254,FRLN,-786358.1499608377,-9.765292827715552,12.0959057105961,0
1255,FRME,-821431.1499605353,-5.6690077101560545,-3.807830399172165,0
1256,FRMEP,-990611.1499608369,-15.178231714623625,-3.460619861268584,0
1257,FROG,-168085.14996073116,-18.490157361073173,0.9723294435088956,0
1258,FRPH,-981233.1499604842,9.361284522850049,0.06089759522782649,0
1259,FRPT,-378852.1499604801,6.570972510957047,1.56358082433664,0
1260,FRSH,1528858.8500394074,-8.866970340792701,0.9592612575569048,3
1261,FRST,-931963.1499605911,-9.523488137158724,-0.32182629446056804,0
1262,FRSX,-966574.1499605975,9.78495588899265,2.476433133367873,0
1263,FRTX,-692628.1499606802,9.572522114603348,5.615236572079478,0
1264,FRZA,-912942.1499607397,-2.2054953545401363,0.838595275592601,0
1265,FSBC,-972471.1499606627,-5.770109111180641,-2.565218148205982,0
1266,FSBW,-978242.1499605089,6.440885770888271,-3.857283875219634,0
1267,FSEA,-985515.1499606863,-1.1970120304859317,0.699184422736813,0
1268,FSFG,-988779.1499606579,-3.144095335010805,-1.1689882089574466,0
1269,FSLR,1141395.850039465,3.42329630486831,-3.850340223910084,3
1270,FSRX,-990079.1499604273,54.016100298927846,0.8493891914572469,0
1271,FSRXU,-990874.1499604408,54.01404220882543,0.9639931622233255,0
1272,FSTR,-963308.1499606346,-7.829864582276888,4.333389061088813,0
1273,FSV,-936336.1499605208,-3.486958045421702,-2.5437907410331437,0
1274,FTAI,-199579.14996058767,-6.836350211282311,-0.8457787002420774,0
1275,FTAIN,-988733.149960788,-13.163743889183715,3.8134574176062586,0
1276,FTAIO,-987176.1499607841,-18.472324146909916,3.759029377473628,0
1277,FTAIP,-976596.149960867,-27.523771812014605,3.6772202374070653,0
1278,FTCI,623923.8500393167,-13.812138169704614,0.9684452675203323,3
1279,FTDR,-297544.14996064315,-7.3541815717289705,-1.7457390507770554,0
1280,FTEK,-933319.1499606235,9.637521222300668,0.6308128324304149,0
1281,FTEL,-909053.1499608504,-3.430308539792934,0.6781168340900512,0
1282,FTFT,-955604.1499606076,11.965312465119213,1.4719957760006652,0
1283,FTHM,-971989.1499607203,-15.934206912114885,2.086153549037022,0
1284,FTII,-973057.1499609173,-21.011855729096716,0.1198098234649452,0
1285,FTLF,-984420.1499607145,2.6680170639464458,-0.27897040760960806,0
1286,FTNT,5402542.850039565,11.519055760321768,-0.8469155886695423,1
1287,FTRE,386487.85003923904,-3.8164962592903966,0.40138236547577666,3
1288,FULC,1054041.8500394342,6.332477839425245,2.6428516279657863,3
1289,FULT,159717.8500394452,-8.017546664559093,-1.3479642581529119,3
1290,FULTP,-977433.1499607081,-4.0270121814226,-1.1354167158100255,0
1291,FUNC,-986309.1499606392,-2.4138465210075086,-2.9729154744747497,0
1292,FUND,-963806.1499603624,11.337576774708072,-0.5877945345141986,0
1293,FUSB,-988108.1499606897,-0.27475217870027946,-0.816145827950525,0
1294,FUSN,-845387.149960797,-7.183309900255763,2.443533650558109,0
1295,FUTU,1042557.8500395117,17.29819694285081,-2.7527438435380605,3
1296,FUV,-922066.1499606303,17.080507168546752,15.629313511460715,0
1297,FVCB,-961962.1499605335,7.062706272288394,-0.24622841648103827,0
1298,FWBI,2686587.850040057,5.766412303864969,-144.2869688741498,1
1299,FWONA,-851069.1499604062,14.687795393035431,-1.337480794839026,0
1300,FWONK,-138968.1499604424,7.638164839493375,-1.3938205364097935,0
1301,FWRD,-265200.14996043587,9.342189684055995,-3.4521240909777906,0
1302,FWRG,-632696.1499606189,-7.5892977765512635,0.011193999202505023,0
1303,FXNC,-985422.1499608341,-21.573888214933675,-2.148165855465221,0
1304,FYBR,1774453.850039329,-8.418260555385274,-0.2876806848903889,3
1305,GABC,-930154.149960415,15.625406309711469,-2.5129455358149495,0
1306,GAIA,-945449.1499606168,2.471397350679838,0.6875545746128225,0
1307,GAIN,-868154.1499606288,-19.277153834358668,-2.0052080232969742,0
1308,GALT,-942089.1499605626,9.485058085229124,1.2128224405984265,0
1309,GAMB,-845058.1499606102,10.031095437713057,0.44940552536115375,0
1310,GAMC,-989825.1499608643,-16.110833847686276,0.16955128076377354,0
1311,GAMCU,-991901.1499609156,-24.503185882898837,0.10812903650203762,0
1312,GAME,-944662.1499607748,0.44526400900805785,6.940846203827678,0
1313,GAN,-721428.1499605526,13.054132477790839,4.590759608132268,0
1314,GANX,-954069.1499605569,19.140377665978328,2.469628672439601,0
1315,GASS,-739111.1499608106,-22.917626322263356,-0.7900038469239746,0
