tick,exchange,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,RSI
SLRX,NASDAQ,-0.552840389,0.07284207,0.7870716665282557,0.099595874,0.7838310175981613,46.524376300563056
SLS,NASDAQ,-0.092563383,0.086509977,0.9130194995171154,0.1087324005254668,0.7656041818625997,57.66062494413909
SMAPU,NASDAQ,0.044085281,0.0102477455235786,0.00801252,0.0430812454385056,0.056719347,92.89390800473822
SMBC,NASDAQ,0.1434614899256247,0.025490874,0.9144200355978788,0.108833998428579,2.602264539221862,62.35431014951247
SMBK,NASDAQ,0.096632293,0.0256864678272414,0.9851031520110396,0.1139615038971267,2.782068145,62.55018888454014
SMCI,NASDAQ,0.7632255439100272,0.036347192,1.207194717084376,0.1300725042635425,2.409333425647991,35.96129356032621
SMFL,NASDAQ,-2.967366903,0.07927418,1.0840383073827549,0.1211384731076357,0.99198090825942,52.48793976044453
SMID,NASDAQ,0.3513917545304546,0.033761479,0.3790945360081014,0.070000334,0.814547664,61.44140974841648
SMLR,NASDAQ,0.1741404372993714,0.037755611,0.8796691756080667,0.1063130962149166,1.6901619412391344,47.51162634439466
SMMF,NASDAQ,0.1170868197585222,0.0270592987220431,1.014106327006119,0.1160654566646199,2.718675654542804,36.66086846996741
SMMT,NASDAQ,0.688835345,0.082644884,0.4002424096518805,0.071534446,0.3513157126376078,45.33069058778808
SMPL,NASDAQ,0.2120693183873425,0.025099594339862,0.9018246212781184,0.1079202999517647,2.6064285767307087,68.81858861
SMSI,NASDAQ,0.095863821,0.044171153,1.1482364818944588,0.1257955469264444,1.885745383460191,48.68841439612231
SMTC,NASDAQ,-0.109122447,0.031784361,1.5065598387309298,0.151789094819096,3.4384550124583053,27.59903351038308
SMTI,NASDAQ,0.9217860154685829,0.068571023,0.5053254649737295,0.079157397,0.5345902103447805,47.80332763132246
SMX,NASDAQ,-1.170887507,0.1082415107371345,0.2742217130166622,0.062392634,0.1837800804521631,43.57905705574853
SNAL,NASDAQ,-0.131750913,0.059181491,0.5822588436911851,0.08473831,0.7137081140727188,52.682819574246366
SNAX,NASDAQ,-0.637922457,0.0432225022522148,0.3869227031733634,0.070568206,0.649388735,30.21795691803865
SNBR,NASDAQ,0.03221733,0.041162257,1.3935765426010602,0.143593043,2.455964526550278,52.49909954580116
SNCE,NASDAQ,-0.636537914,0.063539063,0.5204383010483663,0.080253715,0.5941811783604628,67.99784278526568
SNCR,NASDAQ,-0.27328654,0.045443953,0.7567546707949246,0.097396613,1.2080069911350753,51.30699804436824
SNCRL,NASDAQ,-0.115867627,0.016280099,0.034383691,0.044994267,0.1532095727931481,52.37702195664863
SNCY,NASDAQ,-0.255023748,0.032709376,0.8758101124437099,0.1060331514631452,1.942352906851864,39.666509361843225
SND,NASDAQ,0.2694482371293493,0.051298521,1.1501350051720756,0.1259332698931462,1.6264264267799031,57.68650168621189
SNDL,NASDAQ,-0.12536675,0.085664038,1.3877416236998288,0.1431697656461451,1.1751695106464843,56.80648220839896
SNDX,NASDAQ,0.4906827560405443,0.047316757,1.0734048658931583,0.1203671003646926,1.6456559127345705,67.79367669697803
SNES,NASDAQ,-0.904046788,0.061448399,0.3325843224240154,0.066626383,0.3926283399824651,78.51854502805675
SNEX,NASDAQ,0.2241806987462963,0.0259217266597569,1.021571356369574,0.116606985969302,2.8588753728489764,44.24224666399597
SNFCA,NASDAQ,0.1575227960542185,0.0239153865867026,0.3123524034075737,0.065158716,0.9474534671739168,61.25559446365144
SNGX,NASDAQ,-0.295532569,0.056884577,0.5272204361911198,0.080745706,0.6723387566513126,45.839485460091446
SNOA,NASDAQ,-0.321176046,0.064941627,0.5840453476235706,0.084867907,0.6523998371493348,21.82443111754162
SNPO,NASDAQ,-0.156301771,0.0366767262581991,1.112722729367102,0.1232193028453506,2.200831728467195,42.13236599
SNPS,NASDAQ,0.3955284498555224,0.021854242474835,1.193322233259239,0.1290661644148585,3.9610690928563863,29.02675493
SNPX,NASDAQ,-0.17161165,0.06813946,0.8126669983692777,0.1014526140003474,0.8651758291835675,51.36346282120782
SNSE,NASDAQ,-0.834666429,0.0507247176505402,0.744753961,0.096526056,1.065083426116895,71.26065611160769
SNT,NASDAQ,-0.191527086,0.0300644613939839,0.4480761945501275,0.075004412,1.0811573033604127,47.48176444703528
SNTG,NASDAQ,13.828542947496471,1.4052497237384745,3.7826943832500977,0.3169047959428687,0.1952711972167141,44.20259125348128
SNTI,NASDAQ,-0.819919493,0.076513615,0.9128758389362048,0.1087219790775792,0.8654927528486531,51.90744148279284
SNY,NASDAQ,0.062926902,0.0158991802517097,0.5163995363025125,0.079960734,2.356142502187213,19.288868857610368
SOBR,NASDAQ,9.623181265159282,0.8846356699847613,-1.446030452,-0.062398163,-0.118577813,46.560075232225536
SOFI,NASDAQ,0.1736290348901851,0.051790341,1.3409114464189082,0.139772603745453,1.8781997078249648,59.148896897176
SOFO,NASDAQ,0.078763446,0.050644198,0.4808302998402023,0.077380465,0.6887356673747661,46.97282103451295
SOHO,NASDAQ,-0.009657257,0.046469034,1.440322916096858,0.1469841258213973,2.2484677766569288,64.94297580839516
SOHOB,NASDAQ,0.3295464495817426,0.052274887,1.0621555623546677,0.1195510516625697,1.4739592113260995,66.132934
SOHON,NASDAQ,0.3434470211515605,0.049860284,1.2618592717135468,0.1340379887670612,1.8358898544692135,88.52028486424614
SOHOO,NASDAQ,0.2974893839976548,0.045802844,1.1718001471264254,0.1275049059426725,1.855887066830048,77.52545535663714
SOHU,NASDAQ,0.021829516,0.038717359,1.0031095719824228,0.115267728,1.8794599987711311,46.00767808260318
SOLO,NASDAQ,0.2962076315883275,0.089955417,1.237986960150519,0.1323062398813611,0.9983416508280004,47.269860903026725
SOND,NASDAQ,-0.706361954,0.064830135,1.355121709824722,0.1408034468522694,1.5163233511773435,49.93065647090591
SONM,NASDAQ,-0.501967908,0.070860376,1.3881743666163828,0.1432011577491494,1.4211208573068692,47.68679371660218
SONN,NASDAQ,-1.04920426,0.086054585,1.117307223561967,0.1235518719261661,0.941865812874998,42.793465387883785
SONO,NASDAQ,0.1299009770006185,0.0350696840398573,1.0821990772656394,0.1210050513944744,2.238544587548951,59.79233511719367
SOPA,NASDAQ,-0.959015087,0.1353738350405602,0.7200490703949652,0.09473391,0.385849378,62.20163582189798
SOPH,NASDAQ,-0.212185249,0.0583219658082375,0.8897310852584001,0.107043008807544,1.1066672378595963,62.18091705804945
SOTK,NASDAQ,0.3040955587287496,0.03975697,0.3498089025205586,0.067875891,0.6382752716099721,33.95784705228391
SOUN,NASDAQ,0.3353253064874327,0.1064493320834976,1.2350214509612651,0.1320911154590585,0.8416315415561674,55.14949812917561
SOVO,NASDAQ,0.3089423755566208,0.0264224836257012,0.5263160791931836,0.080680102,1.4449853487168096,32.006588010000456
SP,NASDAQ,0.2038836940445084,0.029791973,1.006531400395705,0.1155159551769985,2.450860035415954,55.62024058357703
SPCB,NASDAQ,-0.065348941,0.083208147,0.659868372,0.090368273,0.5752834809945153,60.32740216243239
SPEC,NASDAQ,-0.538364421,0.042357865,0.044154862,0.045703088778799,0.075619694,51.27453767
SPFI,NASDAQ,0.1826902725954118,0.0259581571535978,0.902122976580542,0.1079419432878593,2.521055054125404,58.37750491826437
SPGC,NASDAQ,-10.74459265,0.1318084624999475,1.4950632531885044,0.1509551077479284,0.8228235554145218,39.79121913
SPI,NASDAQ,2.376083264874036,0.3594195762107053,-0.019336457,0.0410972917719082,-0.003902704,51.052654147085846
SPKLU,NASDAQ,0.039498851,0.001003234,0.0135036489608571,0.043479584,0.9764262897319133,78.59359987324373
SPLK,NASDAQ,0.204348736809232,0.031963836,1.340427800207589,0.1397375190078349,3.042110424881329,46.46853972412251
SPNS,NASDAQ,0.2581432352596765,0.024605839,1.004296446236277,0.1153538267896842,2.9608349498892057,77.03704263216781
SPOK,NASDAQ,0.1172264961150029,0.0257478731639789,0.6370397706220462,0.088712237,1.7947982119617734,53.69135787732986
SPPL,NASDAQ,0.3832010246969006,0.0198755262594125,0.020161128,0.0439625316607626,0.07358455,57.05629312234006
SPRB,NASDAQ,-0.378600127,0.070585878,0.8106037904686004,0.1013029444564688,0.8330695281502607,48.74133263081657
SPRC,NASDAQ,-0.308842081,0.098035115,0.5555181849455145,0.082798485,0.4110617420701878,78.45115950638782
SPRO,NASDAQ,0.08006901,0.069434352,0.9474404200303216,0.1112293682190283,0.9898467563400316,52.17087794802602
SPRY,NASDAQ,-0.231288074,0.0582958710302661,0.6467472411224543,0.089416438,0.8047986366931195,53.91955882002643
SPSC,NASDAQ,0.3257605888813918,0.0238034449563721,1.0886366936082643,0.1214720499462682,3.317673138951572,58.92361963475587
SPT,NASDAQ,0.5369760760569026,0.048279113,1.8274791329708249,0.175069271,2.7458928818045543,35.74039555877839
SPTN,NASDAQ,0.1888010297624288,0.0308475263567963,0.4298122728197894,0.073679508,1.010762011726098,36.62323683580164
SPWH,NASDAQ,0.1480886257734226,0.035196085,0.8830822317047745,0.1065606866536012,1.8201083000753415,55.800680129483744
SPWR,NASDAQ,0.3164918174328193,0.049224212,1.5956136040468232,0.1582492467170815,2.3514697816557346,51.10029642433609
SQFT,NASDAQ,-0.400343268,0.041842802,0.3816942334768471,0.070188922,0.6617367937818353,71.33013396058554
SQFTP,NASDAQ,3.455707990417676,0.3554305455075925,0.2535931352959917,0.060896192,0.051757488,46.121281525879255
SQL,NASDAQ,-0.207532046,0.1095784986829086,1.130637594741222,0.1245188857561714,0.7484943373198832,28.29567759926077
SRAD,NASDAQ,-0.268595247,0.039652656,1.2580416189878938,0.1337610480176836,2.3015116326524985,40.40714961259328
SRBK,NASDAQ,-1.083489988,0.0125939264147038,0.099329699,0.0497055902609082,0.5721480357782147,42.05731991283541
SRCE,NASDAQ,0.073531879,0.022249431,0.9457555163820116,0.1111071416802296,3.0835458454716385,71.78285910541004
SRCL,NASDAQ,0.041100359,0.0227894134990065,0.9765015383173712,0.113337524,3.108352232091453,56.97189236427122
SRDX,NASDAQ,-0.035092839,0.0310611220718519,1.037102809462817,0.1177336710209994,2.4221169746207383,50.58663040159051
SRM,NASDAQ,-3.125940902,0.099006203,0.2927591410411951,0.063737378,0.2145055338912412,73.16174912432068
SRPT,NASDAQ,0.079490708,0.0378075331500911,0.942427365,0.1108657103972676,1.808256310345996,29.95781182168629
SRRK,NASDAQ,0.3252021137909899,0.064207435,0.8700272597916417,0.1056136508793854,0.982964839,61.01549339
SRTS,NASDAQ,0.1180566699606529,0.049489772,0.8536548851123144,0.1044259635650534,1.2512881085529095,50.68567284553577
SRZN,NASDAQ,-0.625396088,0.062793951,0.4382391173315298,0.074290809,0.506271838,38.96522401813321
SSB,NASDAQ,0.09850099,0.02566144,1.0565200876223604,0.1191422421904623,2.986669577,62.15174308596819
SSBI,NASDAQ,0.1047097967762664,0.0246737527652639,0.3755243855189685,0.069741348,1.1040617862998203,49.27833705162458
SSBK,NASDAQ,0.099946926,0.014381433,0.1589352337334892,0.054029504,0.8016936684296092,60.99418493959306
SSIC,NASDAQ,-0.098603362,0.0330905773285205,0.2251511487432532,0.058832949,0.4935830823369042,51.504610904005816
SSKN,NASDAQ,-0.050744933,0.050467298,0.6287076346856327,0.088107806,0.9037100678847388,61.01109056326919
SSNC,NASDAQ,0.063137318,0.0201839446457114,1.0998454056114213,0.1222851540510112,3.9529019451588336,50.76616900473647
SSNT,NASDAQ,0.4517335317226756,0.059573708,0.6383692575381549,0.088808681,0.7773342034615441,61.46727959892018
SSP,NASDAQ,-0.016000447,0.038985984476363,1.508169814889485,0.1519058859564445,2.806287629411448,71.58967525393919
SSRM,NASDAQ,0.138491353911274,0.0295988632783667,0.4200890441609241,0.072974164,1.029572101007922,19.26871385025873
SSSS,NASDAQ,0.077933991,0.031108817,0.7901274601273217,0.099817547,1.8424855973607324,31.938018401529675
SSSSL,NASDAQ,-0.039323408,0.007688634,-0.005023185,0.042135607,-0.047393677,79.97294314
SSTI,NASDAQ,0.001914001,0.039037768,0.8200934484876935,0.1019913446835206,1.523943292048036,56.58309857592422
SSYS,NASDAQ,0.025899323,0.0389489140004873,1.2712793043315778,0.1347213382175935,2.3677512090950663,47.740999395482646
STAA,NASDAQ,0.1401408674354259,0.037863739,1.299954638908815,0.1368015087352285,2.490549326381507,35.464073842679966
STAF,NASDAQ,-0.536628181,0.064453422,0.8624398726943008,0.1050632454812108,0.970673767,41.97635378603316
STBA,NASDAQ,0.009660599,0.02314722,0.93018965,0.1099779602154133,2.9151648158949945,52.98263161751954
STBX,NASDAQ,-2.142764219,0.073794392,0.4645494438753645,0.076199417,0.4566663708654619,37.63443634238561
STCN,NASDAQ,0.1257036487529097,0.045503967,0.2779620499339395,0.062663966,0.4431254501059976,59.76881031752323
STEP,NASDAQ,0.1255463150717243,0.025555603,0.8447106260257763,0.1037771277509919,2.39779618579912,42.958421223082624
STER,NASDAQ,-0.259974877,0.034623585,1.1287765929131313,0.1243838846762142,2.3649741518887266,40.07800549483513
STGW,NASDAQ,0.3720063397632184,0.0509405202922656,1.267569414442921,0.1344522148164604,1.8050898241497104,65.28737344175514
STHO,NASDAQ,-0.808840737,0.027194503,0.2959294520063711,0.06396736,0.7894007133142358,53.04774699
STIM,NASDAQ,-0.227108798,0.055043019,1.24969751645258,0.1331557488521819,1.6469981105545102,63.75740978540415
STIX,NASDAQ,-0.373880215,0.058596932,0.1079070008944786,0.050327806,0.1335873051874698,46.60892463849682
STKH,NASDAQ,-0.596141745,0.059870142,0.7262568474643004,0.095184236,0.8799751291736162,56.460610020713965
STKL,NASDAQ,0.1276725060180502,0.043483067,0.9388017799613172,0.1106027026665968,1.5661890261852969,60.27174125684661
STKS,NASDAQ,0.3278346390006266,0.044990421,1.263297786865992,0.1341423417538145,2.0369300800131307,65.36201651201839
STLD,NASDAQ,0.3192787881517643,0.0282891519031702,1.2360078503015413,0.1321626709912435,3.169507212451829,53.31145831551133
STNE,NASDAQ,0.067416298,0.047626965,1.852870281,0.1769112000450343,2.8221659680118405,45.277635157541305
STOK,NASDAQ,-0.112059849,0.0489075681542304,1.4892393145035014,0.1505326266948678,2.208914300424546,66.07092129436454
STRA,NASDAQ,0.009789472,0.0259010556614533,0.8382027879705205,0.1033050351649535,2.347589069716767,33.176566770874445
STRC,NASDAQ,-1.787415772,0.05764953,0.8613575526600658,0.1049847316553373,1.0838723439541844,37.48284205923239
STRL,NASDAQ,0.4880266882301052,0.0307875929114263,1.1215812919878998,0.1238619220532546,2.6426853923698053,52.80197921371256
STRM,NASDAQ,0.1708188406494767,0.049447587,0.5421049555600139,0.081825461,0.7952958466825731,47.422305796588034
STRO,NASDAQ,-0.017929219,0.046654169,1.463844563459017,0.1486904367708712,2.276118900541205,39.772143437103686
STRR,NASDAQ,-0.117134394,0.0605061238457214,0.521632424,0.080340339,0.6253968500309669,66.00310690827519
STRRP,NASDAQ,0.1260847324184688,0.030860043,0.1739930552057525,0.055121831,0.4090023767587805,72.65872067666749
STRS,NASDAQ,0.1437914145213019,0.036598643,1.1075483871995888,0.1228439449224631,2.1952711155057307,38.31061619613575
STRT,NASDAQ,0.086116918,0.0351057642372624,0.6284586069028444,0.088089741,1.2986397422986773,60.08590079334607
STSS,NASDAQ,-0.402399793,0.067857833,0.718605145,0.094629165,0.7682114590314222,42.93474591560081
STTK,NASDAQ,-0.493518057,0.049748294,0.6337243778059407,0.088471731,0.9240865789522376,55.27309604085298
STX,NASDAQ,0.1972229967936838,0.0245022682734679,1.085555582824181,0.1212485395353485,3.213928549652716,67.66937246693911
SUNW,NASDAQ,0.6320228182044372,0.1059261584401737,1.174112312090032,0.1276726353679822,0.8040755619027483,54.84426236033708
SUPN,NASDAQ,-0.002928723,0.0289258884251442,0.769083231,0.098290954,1.9287550605034816,31.715024655862933
SURG,NASDAQ,0.2810696626570957,0.068574013,0.6651503950048088,0.090751442,0.7036403416922887,46.92486114922708
SVC,NASDAQ,-0.001738484,0.042798681,1.5438330272274186,0.1544929721740335,2.6167388550305697,58.10726351
SVFD,NASDAQ,2.665582857935015,0.208958440740965,0.2776089185382437,0.062638349,0.0963749,61.338073302816376
SVII,NASDAQ,0.065375575,0.001944748,0.00370511,0.042768777,0.1382063764538026,75.03231748521688
SVIIU,NASDAQ,0.08012663,0.007795575,0.0221532983294987,0.044107048,0.2061487268262047,84.71609379890543
SVRA,NASDAQ,0.4068887035629489,0.073639063,0.7568391034994146,0.097402738,0.7455654063310845,75.67306512392356
SVRE,NASDAQ,-0.863511178,0.060468865,0.3666827133984882,0.069099954,0.4398950384410418,42.38706558659644
SVVC,NASDAQ,-0.64260384,0.034664686,0.4467526421444523,0.074908399,0.9349110630709574,69.85227596409423
SWAG,NASDAQ,-0.392203142,0.050266364,0.5092236189132402,0.079440178,0.7348885997615023,41.97318654474296
SWAV,NASDAQ,0.6137882646915165,0.0386797,1.3186248479818448,0.1381558859044709,2.4730255313681515,60.32699319148394
SWBI,NASDAQ,0.238972551893137,0.035817667,0.4833214895303707,0.077561182,0.9788795464966996,68.07250843284197
SWIM,NASDAQ,-0.625607826,0.050886508,1.2932223288613915,0.1363131324675164,1.843575741952349,48.79454929810585
SWIN,NASDAQ,-4.465772923,0.1228760599107959,-1.578831171,-0.072031813,-0.932092166,57.5868668445878
SWKH,NASDAQ,0.1945896766404589,0.0268240231119494,0.3135920395128664,0.065248642,0.8480697216020213,63.45103670756598
SWKHL,NASDAQ,0.064713481,0.003757034,0.040367126,0.0454283182316877,0.779422773,62.27970313526481
SWKS,NASDAQ,0.1115453979179488,0.026301562,1.434074811788392,0.1465308748806429,3.955311659812863,41.36877529273426
SWSS,NASDAQ,0.037033316,0.003263932,0.000928813,0.042567378,0.0206432246087577,95.13519816763124
SWSSU,NASDAQ,0.0331052797746221,0.005538773,0.0210446899920999,0.044026627,0.2756254960764875,87.89347066364913
SWTX,NASDAQ,0.3216428357971214,0.047562333,1.180296654996773,0.1281212609193563,1.800190523061543,47.66618164076765
SWVL,NASDAQ,-1.455341313,0.076632993,0.7602480445730757,0.09765003,0.7196643121208769,65.69031853670805
SXTC,NASDAQ,2.423186312035716,0.4616210334073531,0.5302524238422666,0.080965653,0.08332734,48.33292191512988
SXTP,NASDAQ,-5.589886574,0.083050619,-0.1694797,0.030205578,-0.148035288,54.30119529417848
SY,NASDAQ,-0.35582415,0.049315992,0.9377483522553024,0.1105262847524271,1.379396044967499,46.28422714166384
SYBT,NASDAQ,0.1259203811538719,0.022264405,0.9132765298739396,0.1087510460610215,2.975648598431148,55.30667126795228
SYBX,NASDAQ,1.702363840397721,0.2972228164097856,1.4732009945073825,0.1493691724265851,0.3595591136558067,35.71330801746227
SYM,NASDAQ,0.9777306786679336,0.069733637,0.4826508147807127,0.077512529,0.5020895374814324,56.45531668935622
SYNA,NASDAQ,0.3129980701992103,0.0338575099198615,1.5310550992460528,0.1535660337631945,3.280395812511922,60.25276339772646
SYPR,NASDAQ,0.5925460250567899,0.071537174,0.5566218459429032,0.082878547,0.5644414656802591,29.95973775414585
SYRA,NASDAQ,-8.632667873,0.060801498,0.7657038265509784,0.098045804,0.9135597965268856,16.58424336930878
SYRS,NASDAQ,-0.336204965,0.053909974,1.1469950608212929,0.1257054915686102,1.543415548933614,64.60292926660134
SYT,NASDAQ,-1.143314911,0.045642385,-0.126422445,0.033329044,-0.200930699,20.44597577968489
SYTA,NASDAQ,-1.241893238,0.082574967,0.4984688162140946,0.078660001,0.4379051236359538,15.021022281980263
TACT,NASDAQ,0.016218814,0.03886204,0.6022277502868971,0.086186898,1.1241534862484357,48.220180471554734
TAIT,NASDAQ,0.3050030723273815,0.034721013,0.4768669738283811,0.077092957,0.9963118767783368,39.43565486673521
TALK,NASDAQ,-0.294302594,0.044605637,0.5747414922760294,0.084192985,0.9347021644402944,42.68707941968586
TANH,NASDAQ,-0.28466259,0.074977972,0.5024569113668582,0.078949306,0.4861335304389097,65.97167166687484
TAOP,NASDAQ,0.0201528087309194,0.109640215,0.4052720087779846,0.071899304,0.2681434369861419,52.36633593282561
TARA,NASDAQ,-0.25737677,0.057490683,0.7804692255004969,0.099116918,0.984801625976208,35.91879626026579
TARS,NASDAQ,0.148222120098255,0.045339946,0.6309938275855412,0.088273651,1.0095656222237832,63.79016142054245
TASK,NASDAQ,-0.16092655,0.0510646658131868,1.6006881766569874,0.1586173671414423,2.273927877374972,52.55338123225233
TAST,NASDAQ,0.095263378,0.045220141,1.3459703446087388,0.1401395871136107,2.159205720482496,41.54896225
TATT,NASDAQ,0.150113818,0.032588055,0.39009686,0.070798466,0.8683692899903276,40.96699516565782
TAYD,NASDAQ,0.1939012750217819,0.025404297827801,0.2295458310394141,0.059151749,0.6554697549188815,65.26965057494782
TBBK,NASDAQ,0.4330343646330604,0.0360872566336125,1.4274746888344851,0.1460520877493366,2.8694918209129168,62.743628659014185
TBCPU,NASDAQ,-0.010038181,0.004486077,-0.000623407,0.042454777,-0.010080817,88.41881455573245
TBIO,NASDAQ,-0.87526654,0.0611502488690725,1.049439405,0.1186285942238646,1.2449433261810898,36.36245683004902
TBLA,NASDAQ,-0.191332117,0.044883544,1.1149229680325814,0.1233789128959801,1.8019725246991645,69.41161303
TBLD,NASDAQ,-0.12860265,0.0109220704026105,0.4838716193607159,0.077601089,3.213776134821973,65.40556635215805
TBLT,NASDAQ,-1.045872523,0.095437921,0.935555206,0.1103671891986124,0.7111134457735796,65.72297903
TBLTW,NASDAQ,4.035723292789855,0.2196248162858557,0.183050779,0.055778898,0.060461736,72.96824950786795
TBMC,NASDAQ,0.0549696472154745,0.001607005,0.003419357,0.0427480474964693,0.1543539230033656,80.62558056502351
TBMCR,NASDAQ,-0.53669637,0.1364085000488043,-0.61301761,-0.001969617,-0.326003273,91.184081834442
TBNK,NASDAQ,-0.150932889,0.0248460225381991,0.7878930673363259,0.09965546,2.300386696,52.85417358
TBPH,NASDAQ,-0.039145552,0.032706473,0.7799442176232197,0.099078833,1.7298970901861477,61.29096172960475
TC,NASDAQ,-0.194034269,0.070804595,0.3232733807042147,0.065950947,0.3312065737191463,48.62642629571016
TCBC,NASDAQ,0.070229444,0.015319297,0.070962405,0.0476477656606494,0.3360314634441818,76.98151201
TCBI,NASDAQ,0.098226891,0.031366883,1.289963927338866,0.136076761004665,2.983298014242806,35.95960707357615
TCBIO,NASDAQ,-0.10041016,0.017926759153164,0.3904722801785118,0.0708257,1.5800792422685062,63.98073724
TCBK,NASDAQ,0.060622709,0.0225169157476396,0.9138658708181412,0.1087937981221583,2.9441775625557205,50.15150374177526
TCBP,NASDAQ,-2.18504789,0.088313064,1.3450869507727026,0.1400755038225078,1.1048818701381868,64.09841914558615
TCBS,NASDAQ,-0.019948976,0.0206460120636253,0.12513930296012,0.051577875,0.4396914268345087,72.33908889785036
TCBX,NASDAQ,-0.161443036,0.021099101,0.5414248174524987,0.081776122,1.8615069080250204,54.706343432633325
TCJH,NASDAQ,-0.163696378,0.1094201727089023,0.2078678810445342,0.0575791836987087,0.1378099058463824,65.45898508343922
TCMD,NASDAQ,-0.159180294,0.037027027,1.131789329758708,0.1246024350944031,2.2173650421287543,55.17575534454232
TCOM,NASDAQ,0.1261740876027808,0.032486903,0.9476535600175904,0.1112448298526651,2.116078298019988,58.12963423708391
TCON,NASDAQ,-0.419075732,0.062800483,0.8825891731189268,0.1065249191220669,1.0194972361464,63.96861390662416
TCPC,NASDAQ,0.1076330213823604,0.0271062692735138,0.8422863889603532,0.1036012683740885,2.254137880707614,66.71659241
TCRT,NASDAQ,-0.114147956,0.064656977,1.3862041829491745,0.1430582363834784,1.5552573181434992,76.78997233620964
TCRX,NASDAQ,0.162361268041205,0.070204304,0.4070319625720021,0.072026975,0.4205863952290672,60.94763444
TCX,NASDAQ,-0.098767393,0.031376748,0.9088825632656484,0.1084322982616045,2.101310740902683,33.791061879077446
TDUP,NASDAQ,-0.061971427,0.071226106,1.241267843445876,0.1325442422204243,1.264202797426364,62.02448157922067
TEAM,NASDAQ,0.3303291055885941,0.034647997,1.196425272580503,0.1292912655690846,2.5049432113840715,44.01426417529863
TECH,NASDAQ,0.1234905081403513,0.0216649746422631,0.9293241132833266,0.1099151723172499,3.111712495879826,33.66684461508477
TECTP,NASDAQ,0.083173549,0.018268575,0.044320923,0.0457151351871305,0.175992667029831,62.90796164775021
TEDU,NASDAQ,-0.19423445,0.0606725715331044,0.3956583198062935,0.071201907,0.4730623043601332,82.27367165957597
TELA,NASDAQ,0.00574333,0.040992867,1.0738538461526363,0.1203996703595169,1.9003225598063835,64.41234595441904
TENB,NASDAQ,0.1813325986774562,0.032719949,1.2171766024426107,0.1307966117217025,2.698555883961067,39.67413134725291
TENK,NASDAQ,0.086679579,0.002119989,-0.007006065,0.041991765,-0.239734818,94.41464790958864
TENKU,NASDAQ,0.1065511695498367,0.0109917174200477,0.06756391,0.047401231,0.4459022471114409,68.70577732361828
TENX,NASDAQ,-0.714027611,0.066942303,0.6691231904068812,0.091039637,0.7250966130479838,39.906517364816885
TER,NASDAQ,0.2785808614283062,0.02809536,1.4435306548159303,0.1472168220953925,3.727192761345819,57.31959288879587
TERN,NASDAQ,-0.002702763,0.062945247,0.5077848767038127,0.079335808,0.5852039656694998,40.52129067006204
TETE,NASDAQ,0.091579736,0.004027311,0.0146485496241514,0.043562637,0.2638577718520076,74.89015924954748
TFFP,NASDAQ,-0.384622857,0.0499301049493287,0.811166537,0.1013437673322046,1.1785228048673615,45.69928730498199
TFIN,NASDAQ,0.2367445421695234,0.031342139,1.3870439321352075,0.1431191535976887,3.210347343420605,56.373465613823335
TFINP,NASDAQ,-0.035943655,0.0166091335879437,0.081849274,0.048437523,0.3574853876903675,68.66255162741452
TFSL,NASDAQ,0.032732023,0.0174997749845566,0.7170475723721376,0.094516175,2.972391072709616,46.95858009679847
TGAA,NASDAQ,0.06352794,0.00225439,0.000775149,0.042556231,0.0249428813791256,75.09830732869814
TGAAU,NASDAQ,0.054379499,0.006151412,-0.000512601,0.042462815,-0.006044977,97.74543277
TGAN,NASDAQ,0.6251568762364812,0.089132664,0.5011452719084635,0.078854157,0.4078657107383425,51.32641985853904
TGL,NASDAQ,-2.35763443,0.073308426,0.1578748567752757,0.053952582,0.1562246339770261,63.504161310841496
TGTX,NASDAQ,0.6013922028003613,0.0603594022114182,1.9303728803418856,0.1825334054660637,2.3199932460493056,74.09156329392107
TGVC,NASDAQ,0.042239691,0.002801573,-0.006432979,0.042033338,-0.166571513,65.34310561584661
TGVCU,NASDAQ,0.0380464223425038,0.007077414,0.008839286,0.043141221,0.090601006,89.22280935998454
TGVCW,NASDAQ,2.4270378465065545,0.2500286906867133,-1.60986491,-0.074283067,-0.467078665,94.47843234270788
TH,NASDAQ,0.424111806883602,0.053498327,1.1582840631769828,0.1265244201084173,1.5705990205603055,43.63068844019276
THAR,NASDAQ,-0.405664647,0.1051806780725207,0.6842912254379023,0.092139959,0.4719494103520325,62.16875186
THCH,NASDAQ,-0.461148588,0.0423252219300903,0.2258130484681231,0.058880965,0.3870260813399881,35.88739288171901
THCPU,NASDAQ,0.018169139324608,0.005772419,-0.023505867,0.0407948337635698,-0.295398923,87.75618718457505
THFF,NASDAQ,0.008478761,0.0197078482148921,0.8046294147747426,0.1008695503788456,2.9617414211024267,42.27297180952282
THMO,NASDAQ,-0.213386455,0.083418729,1.0325887041258444,0.1174062080995058,0.8979543180140853,38.18611109219583
THRD,NASDAQ,0.011116263103824,0.0609973873385395,0.4771347859915881,0.077112385,0.5674404480874793,34.85653542
THRM,NASDAQ,0.083752968,0.026102114,1.139985396190502,0.1251969954021852,3.168210624204034,32.57018277785518
THRX,NASDAQ,-0.239163447,0.072148782,1.2075134819615967,0.1300956281541414,1.214097114039181,46.11596171771909
